video_name,action_class_00,action_class_01,action_class_02,action_class_03,action_class_04,action_class_05,action_class_06,action_class_07,action_class_08,action_class_09,action_class_10,action_class_11,action_class_12,action_class_13,action_class_14,action_class_15,action_class_16,action_class_17,action_class_18,action_class_19,action_class_20,action_class_21,action_class_22,action_class_23,action_class_24,action_class_25,action_class_26,action_class_27,action_class_28,action_class_29,action_class_30,action_class_31,action_class_32,action_class_33,action_class_34,action_class_35,action_class_36,action_class_37,action_class_38,action_class_39,action_class_40,action_class_41,action_class_42,action_class_43,action_class_44,action_class_45,action_class_46,action_class_47,action_class_48,action_class_49,action_class_50,action_class_51
175_t1_17052023,0.0,0.0,0.0,0.0,0.0,0.031249999999999997,0.0,0.0,0.10714285714285712,0.08258928571428571,0.7008928571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00669642857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177_t1_20230525,0.0,0.0,0.0,0.0,0.0,0.015729913906232528,0.0071499608664693315,0.0,0.1987689120878474,0.13155927994303568,0.30458833291159354,0.0014299921732938662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19018895904808422,0.005719968693175465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12011934255668477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02573985911928959,0.0
198_t1_20230621,0.0,0.0,0.0,0.0,0.0012853470437017994,0.02699228791773779,0.014138817480719794,0.0012853470437017994,0.11953727506426734,0.04755784061696658,0.3393316195372751,0.0,0.0012853470437017994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002570694087403599,0.1940874035989717,0.015424164524421592,0.0012853470437017994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2120822622107969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023136246786632387,0.0
199_t1_20230615,0.0,0.0,0.0,0.0,0.014986376021798364,0.02316076294277929,0.01634877384196185,0.0,0.12125340599455041,0.035422343324250684,0.510899182561308,0.01907356948228883,0.0,0.0068119891008174395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024523160762942777,0.1784741144414169,0.008174386920980926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035422343324250684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004087193460490463,0.0,0.0013623978201634877,0.0
201_t1_20230620,0.0,0.0,0.0,0.0,0.0,0.013435700575815737,0.0,0.0038387715930902106,0.13435700575815737,0.08061420345489442,0.4472168905950096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017274472168905947,0.0019193857965451053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2994241842610364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019193857965451053,0.0
202_t1_20230616,0.0,0.0,0.0,0.0,0.0,0.0031944261864072566,0.0,0.0,0.03354147495727619,0.04152754042329434,0.2220126199553043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15652688313395557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49992769817273564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04472196660970159,0.0
203_t1_20230605,0.0,0.0,0.0,0.0,0.0027198549410698096,0.001813236627379873,0.0,0.0,0.07343608340888487,0.11242067089755214,0.228467815049864,0.0009066183136899365,0.001813236627379873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2837715321849501,0.0009066183136899365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2901178603807797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009066183136899365,0.0027198549410698096,0.0
207_t1_20230808,0.0,0.0,0.0,0.0,0.004298792623059573,0.015045774180708503,0.0,0.0,0.11391800451107867,0.04513732254212551,0.30736367254875946,0.0021493963115297864,0.0021493963115297864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39978771394454027,0.004298792623059573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10102162664189995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006448188934589359,0.0
212_t1_20230629,0.0,0.0,0.0,0.0,0.0017035775127768314,0.0323679727427598,0.0,0.005110732538330494,0.06643952299829642,0.12436115843270869,0.565587734241908,0.0017035775127768314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008517887563884156,0.005110732538330494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18739352640545145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017035775127768314,0.0
213_t1_20230714,0.0,0.0,0.0,0.0,0.0010298661174047373,0.0,0.0,0.0,0.025746652935118432,0.016477857878475798,0.7528321318228629,0.008238928939237899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07826982492276004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11637487126673532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010298661174047373,0.0
216_t1_20230817,0.0,0.0,0.0,0.0,0.0029056211213545216,0.04939555906302687,0.0,0.0,0.24697779531513436,0.06973490691250851,0.4765218639021415,0.0,0.0029056211213545216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029056211213545216,0.055206801305735916,0.0029056211213545216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058112422427090436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034867453456254256,0.0
221_t1_20230711,0.0,0.0,0.0,0.0,0.0029498525073746312,0.17404129793510323,0.0,0.0,0.20943952802359883,0.02359882005899705,0.21238938053097342,0.0,0.0029498525073746312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029498525073746312,0.014749262536873156,0.0029498525073746312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35398230088495575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223_t1_20230707,0.0,0.0,0.0,0.0,0.0011010820510032081,0.014314066663041705,0.0011010820510032081,0.0,0.10680495894731118,0.04734652819313795,0.10129954869229514,0.0,0.0044043282040128326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4371295742482736,0.003303246153009624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1893861127725518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0946930563862759,0.0
226_t1_20230731,0.0,0.0,0.0,0.0,0.0,0.005048878546421633,0.0,0.0,0.4998389760957417,0.07825761746953531,0.2120528989497086,0.0025244392732108167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1363197207533841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06311098183027042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005048878546421633,0.0
228_t1_20230727,0.0,0.0,0.0,0.0,0.0012738853503184713,0.011464968152866241,0.0,0.0,0.1197452229299363,0.016560509554140127,0.5222929936305732,0.0,0.005095541401273885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13885350318471337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14394904458598726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04076433121019108,0.0
230_t1_2023-08-16,0.0,0.0,0.0,0.0,0.0014139333531167629,0.02403686700298497,0.0014139333531167629,0.0,0.15411873548972715,0.0721106010089549,0.6150610086057919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01979506694363468,0.0014139333531167629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11170073489622427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231_t1_20230719,0.0,0.0,0.0,0.0,0.01310615989515072,0.018348623853211007,0.0,0.0,0.061598951507208385,0.02228047182175622,0.03800786369593709,0.019659239842726082,0.002621231979030144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40629095674967236,0.007863695937090432,0.0,0.001310615989515072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40104849279161203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002621231979030144,0.005242463958060288,0.0
232_t1_20230725,0.0,0.0,0.0,0.0,0.0,0.01954217767182698,0.0,0.0,0.02512565700663469,0.19263003705086595,0.37269724559841455,0.0,0.008375219002211562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20240112588677947,0.006979349168509636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17169198954533704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013958698337019273,0.0
239_t1_20230821,0.0,0.0,0.0,0.0,0.0012468827930174563,0.017456359102244388,0.0,0.0,0.08977556109725685,0.034912718204488775,0.6172069825436409,0.0,0.0012468827930174563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012468827930174563,0.15211970074812967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08478802992518703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240_t1_20230815,0.0,0.0,0.0,0.0,0.005628517823639774,0.2345215759849906,0.0,0.0,0.18574108818011256,0.12195121951219512,0.03564727954971857,0.005628517823639774,0.06566604127579737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018761726078799247,0.09943714821763601,0.030018761726078796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20825515947467163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005628517823639774,0.0
241_t1_20230802,0.0,0.0,0.0,0.0,0.0,0.018739352640545145,0.0,0.0,0.37649063032367974,0.11413969335604769,0.24361158432708688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09710391822827939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011925042589437818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017035775127768314,0.1362862010221465,0.0
242_t1_20230816,0.0,0.0,0.0,0.0,0.004944375772558715,0.034610630407911,0.0,0.0,0.26205191594561184,0.032138442521631644,0.3374536464771322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17181705809641531,0.0012360939431396787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15327564894932016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024721878862793575,0.0
245_t1_20230913,0.0,0.0,0.0,0.0,0.003395585738539898,0.003395585738539898,0.0,0.0,0.1171477079796265,0.13582342954159593,0.2563667232597623,0.003395585738539898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15449915110356538,0.001697792869269949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28862478777589134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035653650254668934,0.0
249_t1_20230824,0.0,0.0,0.0,0.0,0.0,0.06097560975609757,0.0040650406504065045,0.0,0.16666666666666666,0.024390243902439022,0.38414634146341464,0.0,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052845528455284556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2987804878048781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250_t1_20230802,0.0,0.0,0.0,0.0,0.0008244023083264633,0.11459192085737839,0.00247320692497939,0.0008244023083264633,0.19455894476504534,0.10222588623248145,0.35779060181368505,0.0,0.00247320692497939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05028854080791426,0.0008244023083264633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17312448474855732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251_t1_20230905,0.0,0.0,0.0,0.0,0.0031590236926776947,0.0031590236926776947,0.0015795118463388473,0.0,0.015795118463388474,0.113724852936397,0.16426923201924012,0.011056582924371932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015795118463388473,0.46595599466996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21955214664109976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015795118463388473,0.0
251_t1_20230911_2,0.0,0.0,0.0,0.0,0.0,0.002150537634408602,0.0,0.0,0.2387096774193548,0.03655913978494623,0.17419354838709677,0.021505376344086023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26236559139784943,0.004301075268817204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24086021505376343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019354838709677417,0.0
253_t1_20230912,0.0,0.0,0.0,0.0,0.0019083969465648856,0.05343511450381679,0.0019083969465648856,0.0,0.03625954198473283,0.16984732824427481,0.10114503816793893,0.0076335877862595426,0.0038167938931297713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019083969465648856,0.16984732824427481,0.0057251908396946565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41603053435114506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03053435114503817,0.0
254_t1_20230821,0.0,0.0,0.0,0.0,0.0,0.04025217289628561,0.0,0.0,0.07813657091631913,0.05445882215379818,0.6132536929492927,0.0,0.0023677748762520948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08760767042132751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12549206844136102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257_t1_20230825,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,0.0,0.0,0.053763440860215055,0.16129032258064518,0.45161290322580644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259_t1_20230901,0.0,0.0,0.0,0.0,0.0,0.005813953488372093,0.0,0.0,0.505813953488372,0.017441860465116275,0.1511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1744186046511628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0755813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0697674418604651,0.0
260_t1_20230918,0.0,0.0,0.0,0.0,0.0010214504596527069,0.043922369765066395,0.0,0.0,0.1205311542390194,0.12257405515832483,0.11235955056179776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24821246169560776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3452502553626149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006128702757916241,0.0
261_t1_20230915,0.0,0.0,0.0,0.0,0.0,0.005974087701902038,0.0,0.0,0.051775426749817666,0.03982725134601359,0.6292705712670147,0.0019913625673006795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20710170699927066,0.003982725134601359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06173223958632106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263_t1_20230921,0.0,0.0,0.0,0.0,0.0,0.05337078651685394,0.0,0.0,0.04073033707865168,0.1797752808988764,0.4325842696629213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060393258426966294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20786516853932585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025280898876404494,0.0
266_t1_20230829,0.0,0.0,0.0,0.0,0.0,0.01925391095066185,0.0,0.0,0.06377858002406737,0.05415162454873646,0.4524669073405535,0.0036101083032490967,0.0024067388688327313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012033694344163657,0.18892900120336942,0.0024067388688327313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21179302045728035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268_t1_20230829,0.0,0.0,0.0,0.0,0.0,0.005606053615097124,0.0,0.0,0.037373690767314165,0.18873713837493653,0.6129285285839523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09530291145665112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061666589766068376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269_t1_20230907,0.0,0.0,0.0,0.0,0.008403361344537815,0.03025210084033613,0.0,0.0,0.04033613445378151,0.06722689075630252,0.6403361344537815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08907563025210083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12100840336134452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001680672268907563,0.001680672268907563,0.0
270_t1_20232922,0.0,0.0,0.0,0.0,0.0022935779816513763,0.0,0.0,0.0,0.05733944954128441,0.027522935779816512,0.823394495412844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05275229357798165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03669724770642202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272_t1_20230914,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.23831070889894418,0.025641025641025637,0.5460030165912518,0.0,0.004524886877828054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08748114630467571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015082956259426846,0.0
272_t1_20230920,0.0,0.0,0.0,0.0,0.0018083182640144665,0.028933092224231464,0.016274864376130196,0.0,0.3598553345388788,0.012658227848101264,0.3960216998191681,0.0018083182640144665,0.007233273056057866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09584086799276671,0.0018083182640144665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07775768535262206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273_t1_20230918,0.0,0.0,0.0,0.0,0.001644736842105263,0.004934210526315788,0.0,0.0,0.09539473684210525,0.0838815789473684,0.22861842105263155,0.003289473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20888157894736842,0.009868421052631577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36184210526315785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001644736842105263,0.0
276_t1_20230926,0.0,0.0,0.0,0.0,0.0018851384374296953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018851384374296953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972382334003087,0.0
284_t1_20231006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015604359313077939,0.0,0.033437912813738445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7579260237780714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004458388375165125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18948150594451785,0.0
286_t1_20231009,0.0,0.0,0.0,0.0,0.002004008016032064,0.03206412825651302,0.004008016032064128,0.0,0.10420841683366733,0.0721442885771543,0.5891783567134269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11422845691382764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08016032064128256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002004008016032064,0.0
287_t1_20231011,0.0,0.0,0.0,0.0,0.0,0.046448087431693985,0.0,0.0,0.2226775956284153,0.05601092896174863,0.2540983606557377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045081967213114756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37568306010928965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287_t1_20231018,0.0,0.0,0.0,0.0,0.0,0.015647226173541962,0.0,0.0,0.07823613086770981,0.058321479374110946,0.1863442389758179,0.0,0.0014224751066856329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12660028449502134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5334281650071123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288_t1_20231010,0.0,0.0,0.0,0.0,0.0,0.00290251491570165,0.0,0.0,0.09433173476030363,0.0812704176396462,0.5326114870312527,0.007256287289254125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232201193256132,0.013061317120657424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03337892153056897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001451257457850825,0.00290251491570165,0.0
292_t1_20231019,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.0,0.0,0.022916666666666665,0.010416666666666666,0.9041666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.052083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295_t1_20231016,0.0,0.0,0.0,0.0,0.004468636789937292,0.005958182386583056,0.0,0.0,0.09235182699203737,0.031280457529561045,0.5853914194817852,0.0,0.002979091193291528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0908622813953916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0863936446054543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10128910057191196,0.0
296_t1_20231012,0.0,0.0,0.0,0.0,0.001379310344827586,0.0,0.0,0.0,0.0,0.041379310344827586,0.07310344827586206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024827586206896547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8593103448275863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299_t1_2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0038529840806748265,0.0,0.0,0.0038529840806748265,0.03275036468573603,0.2042081562757658,0.0019264920403374132,0.0019264920403374132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5124468827297519,0.00577947612101224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23503202892116443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
