video_name,action_class_00,action_class_01,action_class_02,action_class_03,action_class_04,action_class_05,action_class_06,action_class_07,action_class_08,action_class_09,action_class_10,action_class_11,action_class_12,action_class_13,action_class_14,action_class_15,action_class_16,action_class_17,action_class_18,action_class_19,action_class_20,action_class_21,action_class_22,action_class_23,action_class_24,action_class_25,action_class_26,action_class_27,action_class_28,action_class_29,action_class_30,action_class_31,action_class_32,action_class_33,action_class_34,action_class_35,action_class_36,action_class_37,action_class_38,action_class_39,action_class_40,action_class_41,action_class_42,action_class_43,action_class_44,action_class_45,action_class_46,action_class_47,action_class_48,action_class_49,action_class_50,action_class_51
783_t1_20241017,0,0,0,0,0,0,0,0,24,5,238,2,0,0,0,0,0,0,0,0,0,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
788_t1_20241022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0
792_t1_20240708,0,0,0,0,2,31,0,2,79,57,107,13,2,0,0,0,0,0,0,1,0,5,182,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,10,0
795_t1_20240925,0,0,0,0,8,10,0,0,28,2,507,0,0,6,0,0,0,0,0,0,0,28,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
806_t1_20240708,0,0,0,0,4,7,0,0,129,82,334,12,1,0,0,0,0,0,0,0,0,2,199,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,4,1,0
845_t1_20240624,0,0,0,0,0,4,0,0,23,32,104,0,0,0,0,0,0,0,0,0,0,1,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,3,0
846_t1_20240627,0,0,0,0,2,5,0,0,84,22,230,1,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,26,0
851_t1_20240806,0,0,0,0,1,2,0,0,27,6,77,0,0,0,0,0,0,0,0,0,0,0,400,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,1,251,0
856_t1_20241127,0,0,0,0,0,1,0,0,12,27,140,0,1,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
857_t1_20240917,1,0,0,0,0,186,2,4,16,208,64,3,9,0,0,0,0,0,0,0,0,25,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0
858_t1_20241114,0,0,0,0,1,18,0,0,155,28,101,9,1,0,0,0,0,0,0,0,0,1,74,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,2,3,0
859_t1_20240809,0,0,0,0,0,4,0,0,85,30,128,0,0,0,0,0,0,0,0,0,0,0,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,6,0
861_t1_20241129,0,0,0,0,2,17,0,0,43,73,166,10,3,0,0,0,0,0,0,0,0,0,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,1,2,1,0
865_t1_20240819,0,0,0,0,1,1,0,0,20,7,61,3,1,0,0,0,0,0,0,0,0,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0
866_t1_20241022,0,0,0,0,0,4,0,0,61,9,292,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
873_t1_20241105,0,0,0,0,0,15,4,4,57,22,397,0,5,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
875_t1_20240809,0,0,0,0,0,2,0,0,32,34,111,0,0,0,0,0,0,0,0,0,0,0,141,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0
877_t1_20241023,0,0,0,0,1,8,0,0,49,78,224,31,8,0,0,0,0,0,0,0,0,2,91,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0
887_t1_20241022,0,0,0,0,0,8,0,0,28,24,245,0,0,0,0,0,0,0,0,0,0,0,139,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,4,0
906_t1_20240923,0,0,0,0,0,0,0,0,8,16,363,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
910_t1_20241021,0,0,0,0,2,12,1,1,50,27,514,1,2,0,0,0,0,0,0,0,0,0,53,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,1,1,0
929_t1_20241030,0,0,0,0,0,0,0,0,7,7,52,0,0,0,0,0,0,0,0,0,0,0,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,7,0
932_t1_20241007,0,0,0,0,2,4,0,0,72,6,449,1,1,0,0,0,0,0,0,0,0,2,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,2,0
933_t1_20240902,0,0,0,0,1,5,0,0,17,4,157,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,4,0
935_t1_20240920,0,0,0,0,0,54,0,0,21,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,1,0
940_t1_20240919,0,0,0,0,2,8,0,0,54,64,211,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,1,0
952_t1_20241009,0,0,0,0,0,1,1,0,62,44,352,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
954_t1_20241016,0,0,0,0,1,30,0,0,127,165,36,0,2,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,1,0,0
955_t1_20240911,0,0,0,0,0,88,0,0,15,64,35,3,4,0,0,0,0,0,0,0,0,0,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0
970_t1_20241014,0,0,0,0,1,1,0,0,81,54,667,0,0,0,0,0,0,0,0,0,0,1,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,9,0
982_t1_20241113,0,0,0,0,2,5,0,0,87,14,199,1,2,0,0,0,0,0,0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0
984_t1_20241106,0,0,0,0,1,4,0,0,53,5,308,4,3,0,0,0,0,0,0,0,0,1,299,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,5,0
987_t1_20241203,0,0,0,0,2,38,1,0,54,63,308,0,1,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,2,0
992_t1_20241119,0,0,0,0,0,5,0,3,77,72,485,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
